"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","when I finish gotham and one day at a time I'm gonna watch my babysitters a vampire and try and finish twin peaks",FALSE,0,NA,2018-06-29 07:56:11,FALSE,NA,"1012605635916124160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","reminiscentsun",0,FALSE,FALSE,NA,NA
"2","yo i started twin peaks back in 2016 and still haven't finished it almost two years later....... its Dale Cooper hi… https://t.co/t3oLYfhSt3",FALSE,0,NA,2018-06-29 07:45:38,TRUE,NA,"1012602981030785024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","reminiscentsun",0,FALSE,FALSE,NA,NA
"3","RT @wright80lee: @sonnetrabbit @TonyWilliams9 @saltpublishing They should read @TonyWilliams9 short story collection. It's Twin Peaks with…",FALSE,0,NA,2018-06-29 07:22:49,FALSE,NA,"1012597239330557952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TonyWilliams9",2,TRUE,FALSE,NA,NA
"4","RT @wright80lee: @sonnetrabbit @TonyWilliams9 @saltpublishing They should read @TonyWilliams9 short story collection. It's Twin Peaks with…",FALSE,0,NA,2018-06-29 07:12:43,FALSE,NA,"1012594697922056192",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","saltpublishing",2,TRUE,FALSE,NA,NA
"5","@sonnetrabbit @TonyWilliams9 @saltpublishing They should read @TonyWilliams9 short story collection. It's Twin Peak… https://t.co/C6TVfKbqYb",FALSE,3,"sonnetrabbit",2018-06-29 07:07:40,TRUE,"1012574507146600449","1012593425701621760","762583312959475712","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wright80lee",2,FALSE,FALSE,NA,NA
"6","@sssutherland Twin Peaks rocks.",FALSE,0,"sssutherland",2018-06-29 00:48:13,FALSE,"1012396243836809219","1012497934540328960","49213217","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LisaKnappMusic",0,FALSE,FALSE,NA,NA
"7","@TheHimmmm That’s amazing that that you were involved in them and they’re yours too <ed><U+00A0><U+00BD><ed><U+00B8><U+008E><ed><U+00A0><U+00BD><ed><U+00B8><U+008E><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD> . Those are my favourite m… https://t.co/8wMxsCr6U6",FALSE,2,"TheHimmmm",2018-06-28 22:38:28,TRUE,"1012463520213094400","1012465281384570881","975560429920509952","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bellav261",0,FALSE,FALSE,NA,NA
"8","RT @darth_ahmad: Old Audrey from Twin Peaks piece https://t.co/aPpyZTvKOv",FALSE,0,NA,2018-06-28 22:10:00,FALSE,NA,"1012458117953703936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BBAD777",2,TRUE,FALSE,NA,NA
"9","I’m a couple of decades late but I love twin peaks",FALSE,1,NA,2018-06-28 22:06:15,FALSE,NA,"1012457172725321729",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","c_bodurmusic",0,FALSE,FALSE,NA,NA
"10","@darth_ahmad Love this. Makes me want to rewatch twin peaks though.",FALSE,1,"darth_ahmad",2018-06-28 22:02:23,FALSE,"1012454331470229505","1012456202180194307","247538062","<a href=""https://twitterrific.com/ios"" rel=""nofollow"">Twitterrific for iOS</a>","jedmcpherson",0,FALSE,FALSE,NA,NA
"11","RT @darth_ahmad: Old Audrey from Twin Peaks piece https://t.co/aPpyZTvKOv",FALSE,0,NA,2018-06-28 21:57:35,FALSE,NA,"1012454992433725445",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ElOzymandias",2,TRUE,FALSE,NA,NA
"12","Old Audrey from Twin Peaks piece https://t.co/aPpyZTvKOv",FALSE,10,NA,2018-06-28 21:54:57,FALSE,NA,"1012454331470229505",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","darth_ahmad",2,FALSE,FALSE,NA,NA
"13","i have to slap myself at times just to remember that twin peaks the return exists and david lynch visited netflix t… https://t.co/L5nYCKg8PN",FALSE,6,NA,2018-06-28 21:15:55,TRUE,NA,"1012444505394597891",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stringer",0,FALSE,FALSE,NA,NA
"14","@franck_boulegue @mfrost11 @mattzollerseitz do we think twin peaks goes this deep on visual clues??",FALSE,0,"franck_boulegue",2018-06-28 21:11:53,FALSE,"1012269666205601792","1012443493665529856","808049819684052992","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stringer",0,FALSE,FALSE,NA,NA
"15","Bobby briggs and Shelly Johnson

my one true power couple

;Twin Peaks https://t.co/H9fJ85liLp",FALSE,1,NA,2018-06-28 21:05:55,FALSE,NA,"1012441991270027272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","reminiscentsun",0,FALSE,FALSE,NA,NA
"16","@ChrisGrey888 Oh dear. I don't know who Eliza Cuthbert is. However, I did watch the 1990-91 Twin Peaks for the first time last year.",FALSE,1,"ChrisGrey888",2018-06-28 20:47:06,FALSE,"1012435588417511425","1012437256722886657","978246833624571904","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GillianLazarus",0,FALSE,FALSE,NA,NA
"17","The seacret diary of laura palmer - twin peaks sold",FALSE,0,"Alldatalostbook",2018-06-28 20:33:37,FALSE,"1008758030677180417","1012433861148659712","911558743812448256","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Alldatalostbook",0,FALSE,FALSE,NA,NA
"18","I know I’m super late on watching the Twin Peaks revival but I love Dougie Jones so much. Never has a character mad… https://t.co/vXYOudMjD9",FALSE,0,NA,2018-06-28 20:20:48,TRUE,NA,"1012430638597791745",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","helloimaimee",0,FALSE,FALSE,NA,NA
"19","RT @FunkoEurope: We have to dance for Laura! Add Leland Palmer to your #TwinPeaks collection from @hmvtweets <ed><U+00A0><U+00BD><ed><U+00B5><U+00BA> https://t.co/yENxKlcWkR http…",FALSE,0,NA,2018-06-28 20:06:04,FALSE,NA,"1012426928211595270",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","salvatone",9,TRUE,FALSE,NA,NA
"20","@ian_fryer He was brilliant in Twin Peaks . Loved him as Earl McGraw, too <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>",FALSE,2,"ian_fryer",2018-06-28 19:58:23,FALSE,"1011740308021755904","1012424996659040257","405101548","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","galaxaure",0,FALSE,FALSE,NA,NA
"21","Featuring a band in every episode of Twin Peaks: The Return shows the massive influence The Young Ones had on David… https://t.co/6DAr6qugTn",FALSE,9,NA,2018-06-28 19:57:05,TRUE,NA,"1012424668744122368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","unklerupert",1,FALSE,FALSE,NA,NA
"22","This has been like watching the weird time/sound warped bits of Twin Peaks on a 90-minute loop. Make it stop, Doctor. #ENGBEL",FALSE,1,NA,2018-06-28 19:44:29,FALSE,NA,"1012421496319414272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ThatConnArtist",0,FALSE,FALSE,NA,NA
"23","RT @TwinPeaksUKFest: THE 4th GUEST TO THE 2018 TWIN PEAKS UK FESTIVAL ANNOUNCED TOMORROW AT 8PM! 

HERE IS YOUR SECOND CLUE PEAKIES!

WHO W…",FALSE,0,NA,2018-06-28 19:05:06,FALSE,NA,"1012411588064825345",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FoxMulder1993",1,TRUE,FALSE,NA,NA
"24","THE 4th GUEST TO THE 2018 TWIN PEAKS UK FESTIVAL ANNOUNCED TOMORROW AT 8PM! 

HERE IS YOUR SECOND CLUE PEAKIES!

WH… https://t.co/mEngKMMYus",FALSE,6,NA,2018-06-28 19:04:50,TRUE,NA,"1012411517080399872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TwinPeaksUKFest",1,FALSE,FALSE,NA,NA
"25","RT @The405: Saint Sister Release Single 'Twin Peaks' [405 Premiere] https://t.co/sXwdtUcO59 https://t.co/HpC2eLksj3",FALSE,0,NA,2018-06-28 18:19:17,FALSE,NA,"1012400056698171392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","apriyandhika",1,TRUE,FALSE,NA,NA
"26","RT @FunkoEurope: We have to dance for Laura! Add Leland Palmer to your #TwinPeaks collection from @hmvtweets <ed><U+00A0><U+00BD><ed><U+00B5><U+00BA> https://t.co/yENxKlcWkR http…",FALSE,0,NA,2018-06-28 18:13:40,FALSE,NA,"1012398640990736391",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","funko_pop_it",9,TRUE,FALSE,NA,NA
"27","RT @FunkoEurope: We have to dance for Laura! Add Leland Palmer to your #TwinPeaks collection from @hmvtweets <ed><U+00A0><U+00BD><ed><U+00B5><U+00BA> https://t.co/yENxKlcWkR http…",FALSE,0,NA,2018-06-28 17:49:26,FALSE,NA,"1012392545131745280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ExcellaShadows",9,TRUE,FALSE,NA,NA
"28","Saint Sister Release Single 'Twin Peaks' [405 Premiere] https://t.co/sXwdtUcO59 https://t.co/HpC2eLksj3",FALSE,1,NA,2018-06-28 17:33:04,FALSE,NA,"1012388423620091904",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","The405",1,FALSE,FALSE,NA,NA
"29","RT @FunkoEurope: We have to dance for Laura! Add Leland Palmer to your #TwinPeaks collection from @hmvtweets <ed><U+00A0><U+00BD><ed><U+00B5><U+00BA> https://t.co/yENxKlcWkR http…",FALSE,0,NA,2018-06-28 17:24:53,FALSE,NA,"1012386366620143621",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","D666Nicole",9,TRUE,FALSE,NA,NA
"30","RT @FunkoEurope: We have to dance for Laura! Add Leland Palmer to your #TwinPeaks collection from @hmvtweets <ed><U+00A0><U+00BD><ed><U+00B5><U+00BA> https://t.co/yENxKlcWkR http…",FALSE,0,NA,2018-06-28 17:24:27,FALSE,NA,"1012386256582598657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mrkinski",9,TRUE,FALSE,NA,NA
"31","RT @FunkoEurope: We have to dance for Laura! Add Leland Palmer to your #TwinPeaks collection from @hmvtweets <ed><U+00A0><U+00BD><ed><U+00B5><U+00BA> https://t.co/yENxKlcWkR http…",FALSE,0,NA,2018-06-28 17:16:12,FALSE,NA,"1012384180070645766",NA,"<a href=""http://www.placeholder.com"" rel=""nofollow"">Twin Peaks bot news</a>","TwinPeaksBotNew",9,TRUE,FALSE,NA,NA
"32","RT @FunkoEurope: We have to dance for Laura! Add Leland Palmer to your #TwinPeaks collection from @hmvtweets <ed><U+00A0><U+00BD><ed><U+00B5><U+00BA> https://t.co/yENxKlcWkR http…",FALSE,0,NA,2018-06-28 17:15:45,FALSE,NA,"1012384066983944198",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bumstink_Gamer",9,TRUE,FALSE,NA,NA
"33","RT @FunkoEurope: We have to dance for Laura! Add Leland Palmer to your #TwinPeaks collection from @hmvtweets <ed><U+00A0><U+00BD><ed><U+00B5><U+00BA> https://t.co/yENxKlcWkR http…",FALSE,0,NA,2018-06-28 16:58:07,FALSE,NA,"1012379629695524864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MelissaY1",9,TRUE,FALSE,NA,NA
"34","RT @Truseneye92: @NickScurr @katyperry @jessboris8 Hi Jess, I’m an actor who plays a superhero with a magic green glove in the TV show Twin…",FALSE,0,NA,2018-06-28 16:57:19,FALSE,NA,"1012379429136486401",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","TheEggmanRichie",9,TRUE,FALSE,NA,NA
"35","RT @FunkoEurope: We have to dance for Laura! Add Leland Palmer to your #TwinPeaks collection from @hmvtweets <ed><U+00A0><U+00BD><ed><U+00B5><U+00BA> https://t.co/yENxKlcWkR http…",FALSE,0,NA,2018-06-28 16:55:42,FALSE,NA,"1012379020292444161",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DysulFurment",9,TRUE,FALSE,NA,NA
"36","We have to dance for Laura! Add Leland Palmer to your #TwinPeaks collection from @hmvtweets <ed><U+00A0><U+00BD><ed><U+00B5><U+00BA>… https://t.co/NuxUwZdZM9",FALSE,35,NA,2018-06-28 16:55:02,TRUE,NA,"1012378855540166656",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","FunkoEurope",9,FALSE,FALSE,NA,NA
"37","RT @mscaldwell_dop: I’m certainly hoping there’s more to come, the story definitely isn’t finished yet! #TwinPeaks  https://t.co/XXEELYw2G9",FALSE,0,NA,2018-06-28 15:55:30,FALSE,NA,"1012363872081096710",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","saltandashes",1,TRUE,FALSE,NA,NA
"38","I’m certainly hoping there’s more to come, the story definitely isn’t finished yet! #TwinPeaks  https://t.co/XXEELYw2G9",FALSE,1,NA,2018-06-28 15:07:57,FALSE,NA,"1012351904603688961",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mscaldwell_dop",1,FALSE,FALSE,NA,NA
"39","The 405 have the premiere of the new tour diary video for Saint Sister's new track ""Twin Peaks"" from their forthcom… https://t.co/XOTpueCGOh",FALSE,1,NA,2018-06-28 14:59:19,TRUE,NA,"1012349734772715521",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","ATCLive",0,FALSE,FALSE,NA,NA
"40","RT @TwinPeaksUKFest: @SHO_TwinPeaks has just snagged THREE SATURN AWARDS! Congrats @DAVID_LYNCH and @Kyle_MacLachlan for your awards! #damn…",FALSE,0,NA,2018-06-28 13:40:35,FALSE,NA,"1012329918229897218",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LynchianTimes",1,TRUE,FALSE,NA,NA
"41","@SHO_TwinPeaks has just snagged THREE SATURN AWARDS! Congrats @DAVID_LYNCH and @Kyle_MacLachlan for your awards!… https://t.co/Lf9Djoole2",FALSE,2,"SHO_TwinPeaks",2018-06-28 13:20:31,TRUE,NA,"1012324868145209344","2810461271","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TwinPeaksUKFest",1,FALSE,FALSE,NA,NA
"42","@robinparker55 Oh I haven’t seen S-Town, I’ll go check that out. Twin Peaks... wow... it lives with me in my mind to this day",FALSE,0,"robinparker55",2018-06-28 12:42:24,FALSE,"1012312908854956032","1012315275742646272","22633682","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GRALambo",0,FALSE,FALSE,NA,NA
"43","@GRALambo Nanette, S-Town and Twin Peaks: The Return were the three greatest pieces of culture I experienced last y… https://t.co/IBvm1TBGYm",FALSE,1,"GRALambo",2018-06-28 12:32:59,TRUE,"1012300232007323649","1012312908854956032","700429965465145344","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","robinparker55",0,FALSE,FALSE,NA,NA
"44","@Dawzehh twin peaks",FALSE,0,"Dawzehh",2018-06-28 12:20:13,FALSE,"1012288136108494849","1012309692318715906","111959172","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","madeant39",0,FALSE,FALSE,NA,NA
"45","@GeneticJen Eeeeeeeeeee!!! He said in that Guardian interview that after season 3 of Twin Peaks he wants to keep ma… https://t.co/D1Xb67yRj9",FALSE,0,"GeneticJen",2018-06-28 11:11:28,TRUE,"1012289178825084929","1012292393259986950","2792340065","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alexcstern",0,FALSE,FALSE,NA,NA
"46","Twin Peaks Season 1
Twin Peaks Season 2
Twin Peaks Season 3 https://t.co/TNh6mXNMo1",FALSE,1,NA,2018-06-28 10:16:31,FALSE,NA,"1012278565730160641",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OllyWrites",0,FALSE,FALSE,NA,NA
"47","@mlni50 @SaturnAwards1 @SamHeughan Kyle MacLachlan in Twin Peaks the return.",FALSE,0,"mlni50",2018-06-28 09:56:12,FALSE,"1012262242526654464","1012273450482913280","1116448903","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kejat17",0,FALSE,FALSE,NA,NA
"48","#RT @Variety: #BlackPanther reigns at Saturn Awards, #BetterCallSaul and #TwinPeaks top TV field https://t.co/Memf0t3tvl",FALSE,0,NA,2018-06-28 07:57:45,FALSE,NA,"1012243643229458432",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","1066Live",0,FALSE,FALSE,NA,NA
"49","A mix of material he wrote around his 'Windswept' album and for Twin Peaks, Johnny Jewel's new collection can't sha… https://t.co/vPnG0k4WOF",FALSE,1,NA,2018-06-28 06:49:02,TRUE,NA,"1012226347622596608",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","LoudAndQuietMag",0,FALSE,FALSE,NA,NA
"50","I have watched Twin Peaks: The Return episode 8... *States at screen long after credits have rolled, stares forever… https://t.co/JfcRPGxvoU",FALSE,6,"unklerupert",2018-06-27 23:51:24,TRUE,"1012103599906852864","1012121249412247552","12244552","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","unklerupert",0,FALSE,FALSE,NA,NA
"51","RT @VideoGamerCom: Listen to VideoGamer Podcast #271: Spirit Squad right now to hear chat on The Awesome Adventures of Captain Spirit, Vamp…",FALSE,0,NA,2018-06-27 22:51:43,FALSE,NA,"1012106226749132802",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LlamaFluff42",1,TRUE,FALSE,NA,NA
"52","Have avoided all talk of Twin Peaks The Return but one thing I do know, episode 8 is a thing. I am approaching episode 8 right now.",FALSE,7,NA,2018-06-27 22:41:16,FALSE,NA,"1012103599906852864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","unklerupert",1,FALSE,FALSE,NA,NA
"53","Had some damn fine coffee &amp; cherry pie at the Twin Peaks Diner @ North Bend, Washington https://t.co/rxQQdk7b5Y",FALSE,0,NA,2018-06-27 22:19:38,FALSE,NA,"1012098154290925575",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","laureninception",0,FALSE,FALSE,NA,NA
"54","Listen to VideoGamer Podcast #271: Spirit Squad right now to hear chat on The Awesome Adventures of Captain Spirit,… https://t.co/SVPLTQvnVB",FALSE,3,NA,2018-06-27 22:05:01,TRUE,NA,"1012094476880265216",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","VideoGamerCom",1,FALSE,FALSE,NA,NA
"55","RT @VideoGamerCom: Listen to VideoGamer Podcast #271: Spirit Squad right now to hear chat on The Awesome Adventures of Captain Spirit, Vamp…",FALSE,0,NA,2018-06-27 21:45:49,FALSE,NA,"1012089645386162182",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheMooCoo",3,TRUE,FALSE,NA,NA
"56","@juanpaexpedite Ha, that’s awesome! <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>

But - you’ve NEVER seen Twin Peaks before?! <ed><U+00A0><U+00BD><ed><U+00B8><U+00B1>
I must admit, I missed it in t… https://t.co/uYLUew6iof",FALSE,0,"juanpaexpedite",2018-06-27 21:24:45,TRUE,"1012051774889267200","1012084341143457792","21333020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Liquidream",0,FALSE,FALSE,NA,NA
"57","I'm utterly obsessed with Twin Peaks right now. Also amazing how much Stranger Things ripped it off in many ways",FALSE,2,NA,2018-06-27 20:47:35,FALSE,NA,"1012074987652460544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","john_a_j_mills",0,FALSE,FALSE,NA,NA
"58","https://t.co/pObbgPfoIx",FALSE,0,NA,2018-06-27 20:43:39,FALSE,NA,"1012074000250494977",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","John___Walter",0,FALSE,FALSE,NA,NA
"59","Sycamore Trees--Twin Peaks https://t.co/mqw4wTPTlP",FALSE,4,NA,2018-06-27 20:16:07,FALSE,NA,"1012067069209268225",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tysonschenker",0,FALSE,FALSE,NA,NA
"60","@StPurpleNVelvet Exactly!!! I sound like a broken record, but just watch Twin Peaks. Even the most regular parts are 'WTF?!'",FALSE,0,"StPurpleNVelvet",2018-06-27 20:10:22,FALSE,"1012049180423008261","1012065621297762304","275411344","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","MaxCussons",0,FALSE,FALSE,NA,NA
"61","I couldn’t see any text in the book to confirm if the author is the same David Lynch of Twin Peaks fame. Searching… https://t.co/TFwyT58SKP",FALSE,0,"PatrickPhotosUK",2018-06-27 20:07:31,TRUE,"1012064315908685824","1012064906663866370","1263017640","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PatrickPhotosUK",0,FALSE,FALSE,NA,NA
"62","No, YOU’RE rewatching all 18 hours of Twin Peaks the return, accompanied by two different sets of theory-spinning p… https://t.co/Qisu0W2fAa",FALSE,0,NA,2018-06-27 19:59:50,TRUE,NA,"1012062970464100354",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RobmDyson",0,FALSE,FALSE,NA,NA
"63","RT @hiatusmusic: I wrote a thing about my struggle with the new Twin Peaks. I've clearly missed the media hype cycle, but if you know anyon…",FALSE,0,NA,2018-06-27 19:02:33,FALSE,NA,"1012048558231613440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mrspencermurphy",3,TRUE,FALSE,NA,NA
"64","Never Forget. 
Twin Peaks, en su emisión noventera en Tele5, era patrocinada por Puntomatic. Si no recuerdo mal, in… https://t.co/fykfpg76V3",FALSE,0,NA,2018-06-27 18:44:42,TRUE,NA,"1012044064110338048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Lidia1311",0,FALSE,FALSE,NA,NA
"65","If you saw Chromatics on Twin Peaks you'll be familiar with a couple of the tracks that appear on Johnny Jewel's ne… https://t.co/6nidMGjWKa",FALSE,0,NA,2018-06-27 18:42:02,TRUE,NA,"1012043393793515521",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","LoudAndQuietMag",0,FALSE,FALSE,NA,NA
"66","Still loving the new Twin Peaks.",FALSE,0,NA,2018-06-27 18:23:06,FALSE,NA,"1012038628707651585",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","mrstheelvy",0,FALSE,FALSE,NA,NA
"67","This woman is also Diane from Twin Peaks. So yes I do. https://t.co/7KufU8gc8I",FALSE,0,NA,2018-06-27 17:59:28,FALSE,NA,"1012032682262450176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OllieTheHipster",0,FALSE,FALSE,NA,NA
"68","Trump could be one of ‘the GREATEST presidents in HISTORY’ says David Lynch in SHOCK claim https://t.co/ItGEwzGh5w",FALSE,0,NA,2018-06-27 17:56:37,FALSE,NA,"1012031962733776896",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","AdrianJohnSroka",0,FALSE,FALSE,NA,NA
"69","@StephenNDBB Timelash was a defining moment of my childhood, Twin Peaks was a defining moment of my adult life. Both are legendary to me.",FALSE,1,"StephenNDBB",2018-06-27 15:02:41,FALSE,"1011987809496903681","1011988194064248832","4018400015","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Lungbarrowmas",0,FALSE,FALSE,NA,NA
"70","RT @hiatusmusic: I wrote a thing about my struggle with the new Twin Peaks. I've clearly missed the media hype cycle, but if you know anyon…",FALSE,0,NA,2018-06-27 14:48:17,FALSE,NA,"1011984566335262721",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","flintworks",3,TRUE,FALSE,NA,NA
"71","RT @hiatusmusic: I wrote a thing about my struggle with the new Twin Peaks. I've clearly missed the media hype cycle, but if you know anyon…",FALSE,0,NA,2018-06-27 14:38:15,FALSE,NA,"1011982043771801602",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lisaannejenkins",3,TRUE,FALSE,NA,NA
"72","I wrote a thing about my struggle with the new Twin Peaks. I've clearly missed the media hype cycle, but if you kno… https://t.co/QGMnFasnA1",FALSE,2,NA,2018-06-27 14:35:02,TRUE,NA,"1011981235177119744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hiatusmusic",3,FALSE,FALSE,NA,NA
"73","@DavidLynchLFC @JamesPearceEcho Get him in next series of Twin Peaks!",FALSE,1,"DavidLynchLFC",2018-06-27 14:27:17,FALSE,"1011928977492111362","1011979281960919041","3129710829","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","daviidteamforce",0,FALSE,FALSE,NA,NA
"74","RT @TomHuddleston_: Here on the 1-year anniversary, can we all just agree that the atom bomb sequence in part 8 of TWIN PEAKS: THE RETURN i…",FALSE,0,NA,2018-06-27 13:48:59,FALSE,NA,"1011969646986055681",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KellyCFea",8,TRUE,FALSE,NA,NA
"75","How incredible is the new season of Twin Peaks , “gotta light , gotta light , gotta light “ https://t.co/RL6E2MT7eL",FALSE,1,NA,2018-06-27 13:40:08,FALSE,NA,"1011967418430902274",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fierylaserteeth",0,FALSE,FALSE,NA,NA
"76","RT @BBCRadio4: <ed><U+00A0><U+00BE><ed><U+00B6><U+0089> Are the owls what they seem?
Try this quiz all about Twin Peaks and you might just find out...
https://t.co/ZTUCVhIITA
#Un…",FALSE,0,NA,2018-06-27 13:20:43,FALSE,NA,"1011962532289040385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StuffAndPiffle",1,TRUE,FALSE,NA,NA
"77","A little something, not by Dean Hurley, for those of you who love his contributions to the music of Twin Peaks https://t.co/tbL3jN1pNV",FALSE,2,NA,2018-06-27 12:58:36,FALSE,NA,"1011956967617761280",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","DianePodcast",0,FALSE,FALSE,NA,NA
